Price,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Date,,,,,
2020-06-26,281.05078125,286.98935673197917,280.4606969483177,286.7739100729771,127961000
2020-06-29,285.18157958984375,285.3220758702378,280.00174042781555,282.3247170760809,79773300
2020-06-30,288.834716796875,290.55823366334533,284.5822089162015,284.7414285557385,113394800
2020-07-01,290.85791015625,292.1411859745126,289.49974108862006,289.96808116405305,72396500
2020-07-02,292.45965576171875,295.7099370504832,291.7852449051529,294.34236343967393,69344200
2020-07-06,296.974365234375,297.5644781735686,295.578721263091,296.33742973199605,61713800
2020-07-07,293.9114685058594,297.41464278802863,293.5274262504825,295.410162321055,82910000
2020-07-08,296.1595153808594,296.27191242234693,292.89988683688415,294.6889207225762,54638600
2020-07-09,294.4735412597656,297.0213126805018,291.0078129043157,296.7777666684892,83354200
2020-07-10,297.480224609375,297.75186983774114,292.95607237868205,294.4079150755898,57550400
2020-07-13,294.9043273925781,302.2759944095166,294.2392925972862,299.8593725900978,102997500
2020-07-14,298.72601318359375,299.5128209928934,292.244174680497,293.4618473075831,93657000
2020-07-15,301.4704895019531,302.58514108410617,299.053838887541,301.9950280600007,87196500
2020-07-16,300.4775695800781,300.93653360894797,298.8852022287936,299.5408896287822,54622500
2020-07-17,301.3487243652344,302.1449081711066,299.4940874676366,301.49859661218045,62774900
2020-07-20,303.7840270996094,304.5427355194833,300.31830009175934,301.07700851163327,56308800
2020-07-21,304.430419921875,306.2288297739383,303.4281653166513,305.7792416035271,57292200
2020-07-22,306.16326904296875,306.48176545824805,303.9527175453581,304.06511459300464,57792900
2020-07-23,302.5101623535156,306.5098042157516,301.12389425924033,305.7979182742342,75738000
2020-07-24,300.5619201660156,301.6016213737728,299.0351270034531,300.6274946345792,73766600
2020-07-27,302.7537536621094,302.9317251741552,300.45887590270297,301.26443568120663,48293000
2020-07-28,300.83355712890625,303.1471580949692,300.5338126396104,302.01375460454585,57495000
2020-07-29,304.5334167480469,305.1048064493569,301.68590135978343,301.72337656606777,48454200
2020-07-30,303.44683837890625,303.8683558040741,299.40040258923534,301.5172799065286,61861700
2020-07-31,305.8447265625,305.9477762211641,300.9833553418727,305.2639895679316,84986800
2020-08-03,307.9710693359375,308.74850126985285,306.978190680475,307.53082852944306,53077900
2020-08-04,309.16058349609375,309.16058349609375,307.099876162108,307.099876162108,41917900
2020-08-05,311.080810546875,311.34310841351856,310.20970492480694,310.4813501543965,42697700
2020-08-06,313.1602478027344,313.28202079035816,310.1628886094789,310.4907323641872,43679400
2020-08-07,313.38507080078125,313.67543934763614,311.25878865968497,312.17674545680563,57308300
2020-08-10,314.32171630859375,314.5090351585721,311.8769666299125,313.8440003585193,44282100
2020-08-11,311.7271728515625,316.1670566329985,310.98721604233356,315.5207449797239,69601100
2020-08-12,316.0732727050781,316.86008040320655,314.1718136216338,314.1999128756669,53774400
2020-08-13,315.5019226074219,316.8320208303793,314.565242575403,315.2958518569695,41816100
2020-08-14,315.51129150390625,316.05458191805104,314.3685407469734,315.10852595958863,47260400
2020-08-17,316.5136413574219,316.9164070231127,315.52076253328397,316.54174062281396,35481000
2020-08-18,317.1973876953125,317.6282525712913,315.29589950118344,316.91636649211824,38733900
2020-08-19,315.8766174316406,318.1058918958719,315.30522774790467,317.5813533648521,68054200
2020-08-20,316.8600769042969,317.34714016389256,313.9938386837642,314.1249590060698,42207800
2020-08-21,317.9841003417969,318.20889436883493,316.1762864236929,316.52288199564566,55106600
2020-08-24,321.20635986328125,321.2812816955143,317.9560786980553,320.456998614907,48588700
2020-08-25,322.3302917480469,322.4145895112113,320.59742816690334,321.77765402161134,38463400
2020-08-26,325.5619201660156,325.83353682280017,322.3772134359563,322.92985128331645,50790200
2020-08-27,326.2737731933594,327.744367840277,324.58776041365843,326.44239733949644,58034100
2020-08-28,328.38128662109375,328.51243555189626,326.1051609096553,327.3134862047626,48588900
2020-08-31,327.191650390625,329.0556342261783,326.9574804179092,328.16580548097926,66099200
2020-09-01,330.2733154296875,330.3763364906077,327.126056320816,328.03463690387593,54908700
2020-09-02,335.0505065917969,336.0340093313656,331.05086399107444,332.212366834093,69540000
2020-09-03,323.51995849609375,333.81406380807414,320.8972370241413,333.336347802371,148011100
2020-09-04,320.87847900390625,325.8053964357291,313.66603146770007,324.2130575643056,139156300
2020-09-08,312.1111755371094,320.9440908148567,311.8020836742528,315.3895559650479,114465300
2020-09-09,318.27459716796875,320.7755174828843,315.2959321825401,316.17641392376805,91462300
2020-09-10,312.74810791015625,320.84100847846224,311.7739526782989,320.17597366320473,90569500
2020-09-11,312.9073486328125,315.6330911254098,310.0411098437324,314.55591473876467,84680200
2020-09-14,317.0287170410156,318.8271552879685,313.057202834886,316.1201362625145,65605700
2020-09-15,318.63043212890625,320.3632671734638,317.03806477502764,319.52026093296485,52920900
2020-09-16,317.36590576171875,321.3374195804574,317.08488462715303,319.88557710007984,82096000
2020-09-17,314.57464599609375,316.316885872113,311.90510195465646,312.43901647998564,91523300
2020-09-18,310.95306396484375,315.504740113723,308.4327193426738,315.3918931455118,105877900
2020-09-21,307.4921875,307.64265964082745,302.56434686131394,306.2978525504419,99450800
2020-09-22,310.6238708496094,311.1881343231044,306.4483613252319,308.99694608558497,63612100
2020-09-23,303.4201965332031,311.4702709927594,302.9123565524483,311.188124914726,93112200
2020-09-24,304.2289123535156,307.3323179084917,300.74931207704003,302.0847344592565,76681300
2020-09-25,309.1473693847656,309.9467114212455,302.47972833115443,303.3637055703335,71069400
2020-09-28,314.2821350097656,315.00625538854115,312.36365080541356,313.3699172522697,64584600
2020-09-29,312.570556640625,314.82758176075873,311.8652344968562,314.0752496205913,51304000
2020-09-30,314.94049072265625,318.1379457060093,313.05021799354,313.24770017878615,104081100
2020-10-01,316.96240234375,318.5611154536733,315.0533313921479,317.5736758475334,88698700
2020-10-02,313.9530029296875,316.93417728231753,311.46087031923616,311.9404985818706,89431100
2020-10-05,319.5203857421875,319.70845445162604,315.9937745693195,316.0407845717703,45713100
2020-10-06,314.9780578613281,321.786787223268,314.46083309595923,319.6614072862933,90128900
2020-10-07,320.4608459472656,321.27901522544954,317.94988592490023,317.978097668988,56999600
2020-10-08,323.3008117675781,323.36664871222285,321.4951747264608,322.42621933030546,45242500
2020-10-09,326.18798828125,326.6582030463377,324.3447544380032,324.9748261514269,59528600
2020-10-12,331.4356384277344,332.9309182344997,328.2663948719201,328.7648214741752,80388500
2020-10-13,329.27264404296875,331.47324602075696,328.29458915296203,331.2945620879778,73255500
2020-10-14,327.2036437988281,330.9653619684224,326.4607251240683,329.8556619963038,57727900
2020-10-15,326.7992858886719,327.2882989486371,322.6896131300133,323.2350496699886,60357700
2020-10-16,326.601806640625,329.85568504882997,326.42312271911106,328.1723080143938,89501900
2020-10-19,321.6362609863281,328.52018222655136,320.72404334102316,327.8806971369592,68425600
2020-10-20,322.9247131347656,326.21621665826694,322.2288044308222,322.9999348731785,60051900
2020-10-21,322.31341552734375,325.07828057613625,322.0030577179887,322.87765027229653,63575000
2020-10-22,324.0814208984375,324.67389612049624,320.35732783073917,322.5297178451993,55399300
2020-10-23,325.1817626953125,325.3792448855905,322.68962986682976,325.3228214026539,49143900
2020-10-26,319.17236328125,322.5485015466097,315.6269259039837,321.74913077801597,91473000
2020-10-27,318.0720520019531,319.8588622298072,317.8557428950395,319.52032140120787,65994100
2020-10-28,307.2007141113281,318.1002889341783,306.7022876077683,312.3166530571196,127094300
2020-10-29,310.3229675292969,313.5392206665911,305.7242530422314,307.4358417899511,90597700
2020-10-30,307.0878601074219,310.0502073228007,303.38256554354604,308.7241982702799,120287300
2020-11-02,310.52984619140625,312.5611487460782,307.74615408386074,310.52984619140625,86068300
2020-11-03,316.0125732421875,318.1003282072314,310.61451625043287,313.8119713114063,93294200
2020-11-04,323.0751953125,327.213079844498,319.3604868839866,320.554822153333,126959700
2020-11-05,329.37603759765625,331.20988670663206,328.0782402220281,328.4356080442599,82039700
2020-11-06,329.3008117675781,330.57039738880707,326.9403244340149,329.0845026411183,74973000
2020-11-09,333.43878173828125,342.67380910006756,332.9685668465362,342.2882294448799,172304200
2020-11-10,332.94964599609375,334.02172063073954,329.6299312306242,332.43239258583486,85552000
2020-11-11,335.4230651855469,336.260032673423,333.90895848329126,335.1691308052455,58649000
2020-11-12,332.1691589355469,335.47007629323576,330.33533828099235,334.397972683183,67546200
2020-11-13,336.7678527832031,337.5201849996203,333.5797825944305,334.10642088584945,62892200
2020-11-16,340.9715881347656,341.1690703271321,338.1690974208585,339.47630842186254,74541100
2020-11-17,339.13775634765625,340.360332186543,336.9935777636738,338.5264827780314,66111000
2020-11-18,335.05621337890625,339.9652564035906,335.01858816387806,339.41040645535224,70591300
2020-11-19,336.4669189453125,336.84308506529186,333.05315472472006,334.41678919673495,59940900
2020-11-20,334.1628112792969,336.41045162517617,334.08758954495715,336.2035559812025,70417300
2020-11-23,336.1658935546875,337.4448924939455,333.7301847927468,335.99662314643564,63230600
2020-11-24,341.5829162597656,342.137766402935,337.8870339995341,338.75221335172887,62415900
2020-11-25,341.05621337890625,341.5264281943463,339.94651330238014,341.49821645340523,45330900
2020-11-27,342.0060729980469,342.4856726171936,340.9809793952295,342.16592997121705,28514100
2020-11-30,340.4919128417969,341.48876584617994,337.7740864278487,341.21603324697884,83872700
2020-12-01,344.21600341796875,345.7771198689316,343.1909386826247,343.79282735271556,74231400
2020-12-02,344.9402160644531,345.100073040899,342.50450659695076,343.08756841624614,45927000
2020-12-03,344.8460998535156,346.25674412070674,343.7269864389068,344.83668637451905,62882000
2020-12-04,347.81787109375,347.81787109375,345.3445368117168,345.4385855056391,50749900
2020-12-07,347.1031799316406,347.60160650369386,345.81479588876545,347.03734296749656,48944300
2020-12-08,348.11883544921875,348.69248372575174,345.7677614641485,345.81477146399646,42458900
2020-12-09,344.9966125488281,348.94639974119787,344.1502316290085,348.78654277726326,74098300
2020-12-10,344.8837585449219,345.94641988832626,342.7207532388382,343.60475936138505,57735400
2020-12-11,344.4793701171875,344.89316146012175,341.62048463826864,343.1627743440492,57698600
2020-12-14,342.93707275390625,347.7708661344157,342.7583888280093,346.6799930179132,69216200
2020-12-15,347.5733947753906,347.5733947753906,344.1220339931997,345.5138515229535,63865300
2020-12-16,348.11883544921875,349.04985156342383,346.8962597572021,347.7896793513822,58420500
2020-12-17,350.06549072265625,350.27238637413245,348.94637724871234,349.7833733341127,64119500
2020-12-18,348.66778564453125,350.5283305737436,346.62779510118355,350.35833856729164,136542300
2020-12-21,347.4210205078125,357.4320711371788,341.91495851374253,344.6916091122377,96386700
2020-12-22,346.83551025390625,347.86494453688266,345.69274798703805,347.75161655299087,47949000
2020-12-23,347.147216796875,349.08330391665174,346.81665760467683,347.8177599659822,46201400
2020-12-24,348.4977111816406,348.5260431760125,347.03384343581655,347.6288153176249,26457900
2020-12-28,351.4916687011719,351.88831670770304,350.45278064744303,351.08553826518647,39000400
2020-12-29,350.821044921875,353.21992628820846,350.22604417784225,353.04048070439,53680500
2020-12-30,351.3215637207031,352.36990513079206,350.9249158091851,351.65212286161284,49455300
